,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
45624,2013-07-18,18,July,2013,48,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",7,38,50,7,266,273
65456,2013-07-18,18,July,2013,35,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Red, 48",1,1519,2443,606,1519,2125
22426,2013-07-18,18,July,2013,48,Adults (35-64),M,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,12,3,8,56,36,92
32254,2013-07-18,18,July,2013,38,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,288,182,470
22696,2013-07-18,18,July,2013,42,Adults (35-64),M,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,1,3,8,5,3,8
109330,2013-07-18,18,July,2013,38,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289
18544,2013-07-18,18,July,2013,48,Adults (35-64),M,United States,Washington,Clothing,Caps,AWC Logo Cap,14,7,9,0,98,98
64734,2013-07-18,18,July,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,265,487,752
112292,2013-07-18,18,July,2013,20,Youth (<25),F,United States,California,Clothing,Vests,"Classic Vest, L",12,24,64,465,288,753
44774,2013-07-18,18,July,2013,38,Adults (35-64),F,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",17,42,54,167,714,881
93578,2013-07-18,18,July,2013,35,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
49380,2013-07-18,18,July,2013,20,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
102956,2013-07-18,18,July,2013,47,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
61774,2013-07-18,18,July,2013,48,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,244,1083,1327
60348,2013-07-18,18,July,2013,36,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
102957,2013-07-18,18,July,2013,47,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,8,2,5,23,16,39
61586,2013-07-18,18,July,2013,47,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,584,1083,1667
109638,2013-07-19,19,July,2013,37,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,251,461,712
70535,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
108882,2013-07-19,19,July,2013,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Blue, 44",1,461,742,251,461,712
70534,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
63520,2013-07-19,19,July,2013,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,397,1083,1480
39408,2013-07-19,19,July,2013,28,Young Adults (25-34),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,249,221,470
25766,2013-07-19,19,July,2013,29,Young Adults (25-34),M,United States,California,Accessories,Fenders,Fender Set - Mountain,19,8,22,258,152,410
99242,2013-07-19,19,July,2013,37,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Patch Kit/8 Patches,17,1,2,16,17,33
34432,2013-07-19,19,July,2013,50,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,243,221,464
57550,2013-07-19,19,July,2013,29,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,997,1252,2249
34,2013-07-19,19,July,2013,32,Young Adults (25-34),F,United States,Oregon,Accessories,Bike Racks,Hitch Rack - 4-Bike,9,45,120,524,405,929
61568,2013-07-19,19,July,2013,50,Adults (35-64),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,244,1083,1327
9497,2013-07-19,19,July,2013,45,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,59,39,98
9496,2013-07-19,19,July,2013,45,Adults (35-64),F,Australia,Queensland,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,5,3,8
47786,2013-07-19,19,July,2013,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",4,42,54,20,168,188
64020,2013-07-19,19,July,2013,47,Adults (35-64),M,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,763,2171,2934
100254,2013-07-19,19,July,2013,29,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Touring Tire,29,11,29,505,319,824
68452,2013-07-19,19,July,2013,28,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,261,1083,1344
100253,2013-07-19,19,July,2013,29,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Touring Tire,21,11,29,366,231,597
100252,2013-07-19,19,July,2013,29,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Touring Tire,2,11,29,35,22,57
36364,2013-07-19,19,July,2013,45,Adults (35-64),F,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,197,156,353
64032,2013-07-19,19,July,2013,45,Adults (35-64),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,835,2171,3006
74870,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,16,22,38
74871,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7
65420,2013-07-19,19,July,2013,28,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,411,1519,1930
43602,2013-07-19,19,July,2013,31,Young Adults (25-34),F,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",8,42,54,1,336,337
44428,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",16,38,50,80,608,688
12414,2013-07-19,19,July,2013,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,42,36,78
12415,2013-07-19,19,July,2013,27,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,45,38,83
49554,2013-07-19,19,July,2013,32,Young Adults (25-34),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
45616,2013-07-19,19,July,2013,50,Adults (35-64),F,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",25,38,50,25,950,975
103235,2013-07-19,19,July,2013,28,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,17,29,46
19972,2013-07-19,19,July,2013,27,Young Adults (25-34),M,United Kingdom,England,Clothing,Caps,AWC Logo Cap,18,7,9,30,126,156
6307,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,14,12,26
6306,2013-07-19,19,July,2013,47,Adults (35-64),M,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
61962,2013-07-19,19,July,2013,31,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,244,1083,1327
103234,2013-07-19,19,July,2013,28,Young Adults (25-34),F,Australia,Victoria,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,6,11,17
55148,2013-07-20,20,July,2013,40,Adults (35-64),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",1,420,769,188,420,608
99093,2013-07-20,20,July,2013,20,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,17,1,4,39,17,56
107568,2013-07-20,20,July,2013,49,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,7,2,5,20,14,34
107569,2013-07-20,20,July,2013,49,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,5,2,5,15,10,25
49346,2013-07-20,20,July,2013,53,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Silver, 42",1,1912,3400,774,1912,2686
11224,2013-07-20,20,July,2013,48,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,1,3,9,6,3,9
64298,2013-07-20,20,July,2013,34,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,839,1555,2394
64664,2013-07-20,20,July,2013,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,385,713,1098
55376,2013-07-20,20,July,2013,25,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,318,420,738
54072,2013-07-20,20,July,2013,36,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
75128,2013-07-20,20,July,2013,34,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,8,14,22
37702,2013-07-20,20,July,2013,49,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,170,104,274
99092,2013-07-20,20,July,2013,20,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,Road Tire Tube,14,1,4,32,14,46
111790,2013-07-20,20,July,2013,29,Young Adults (25-34),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,878,1482,2360
47816,2013-07-20,20,July,2013,31,Young Adults (25-34),F,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",27,38,50,270,1026,1296
75129,2013-07-20,20,July,2013,34,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,11,19,30
46804,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",19,42,54,13,798,811
75130,2013-07-20,20,July,2013,34,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,4,8,12
66554,2013-07-20,20,July,2013,28,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
878,2013-07-20,20,July,2013,34,Young Adults (25-34),F,United States,California,Accessories,Bike Stands,All-Purpose Bike Stand,4,59,159,387,236,623
10496,2013-07-20,20,July,2013,39,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Road Bottle Cage,26,3,9,147,78,225
56042,2013-07-20,20,July,2013,37,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
22636,2013-07-20,20,July,2013,36,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,25,3,8,121,75,196
66056,2013-07-20,20,July,2013,49,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,385,713,1098
67374,2013-07-20,20,July,2013,22,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,185,344,529
66002,2013-07-20,20,July,2013,34,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,77,344,421
20746,2013-07-20,20,July,2013,26,Young Adults (25-34),F,United States,Washington,Clothing,Caps,AWC Logo Cap,22,7,9,0,154,154
15085,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,8,3,9,33,24,57
68244,2013-07-20,20,July,2013,20,Youth (<25),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,312,1083,1395
15084,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,15,3,9,62,45,107
23096,2013-07-20,20,July,2013,53,Adults (35-64),M,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,12,8,22,113,96,209
41996,2013-07-20,20,July,2013,30,Young Adults (25-34),M,United States,California,Accessories,Hydration Packs,Hydration Pack - 70 oz.,3,21,55,99,63,162
1660,2013-07-20,20,July,2013,30,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
112814,2013-07-20,20,July,2013,42,Adults (35-64),M,United Kingdom,England,Clothing,Vests,"Classic Vest, M",8,24,64,300,192,492
20544,2013-07-20,20,July,2013,35,Adults (35-64),M,France,Nord,Clothing,Caps,AWC Logo Cap,5,7,9,4,35,39
98194,2013-07-20,20,July,2013,34,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,ML Mountain Tire,4,11,30,74,44,118
47350,2013-07-20,20,July,2013,39,Adults (35-64),F,France,Essonne,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",8,42,54,79,336,415
23372,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,19,8,22,178,152,330
10497,2013-07-20,20,July,2013,39,Adults (35-64),F,France,Essonne,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,169,90,259
65244,2013-07-20,20,July,2013,39,Adults (35-64),F,France,Essonne,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,174,344,518
40820,2013-07-20,20,July,2013,34,Young Adults (25-34),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,352,234,586
40724,2013-07-20,20,July,2013,22,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,383,234,617
23742,2013-07-20,20,July,2013,30,Young Adults (25-34),M,United States,California,Accessories,Fenders,Fender Set - Mountain,27,8,22,366,216,582
53300,2013-07-20,20,July,2013,30,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,334,420,754
44622,2013-07-20,20,July,2013,29,Young Adults (25-34),M,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",24,38,50,276,912,1188
24012,2013-07-20,20,July,2013,36,Adults (35-64),F,United States,California,Accessories,Fenders,Fender Set - Mountain,21,8,22,285,168,453
64736,2013-07-20,20,July,2013,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,265,487,752
50194,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 48",1,1898,3375,768,1898,2666
49832,2013-07-20,20,July,2013,25,Young Adults (25-34),M,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
68946,2013-07-20,20,July,2013,36,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,261,713,974
9067,2013-07-20,20,July,2013,37,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,26,18,44
33026,2013-07-20,20,July,2013,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,618,390,1008
80159,2013-07-20,20,July,2013,42,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,2,2,5,6,4,10
6125,2013-07-20,20,July,2013,36,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,14,12,26
80158,2013-07-20,20,July,2013,42,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,10,2,5,28,20,48
9066,2013-07-20,20,July,2013,37,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
6124,2013-07-20,20,July,2013,36,Adults (35-64),M,Australia,New South Wales,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,85,72,157
78898,2013-07-20,20,July,2013,25,Young Adults (25-34),M,Germany,Saarland,Accessories,Tires and Tubes,Touring Tire Tube,3,2,5,6,6,12
25812,2013-07-20,20,July,2013,25,Young Adults (25-34),M,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,2,8,22,26,16,42
110650,2013-07-20,20,July,2013,26,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,193,755,948
34368,2013-07-20,20,July,2013,36,Adults (35-64),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",2,13,35,35,26,61
80078,2013-07-20,20,July,2013,36,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,25,26,51
62258,2013-07-20,20,July,2013,35,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,397,1083,1480
111128,2013-07-20,20,July,2013,34,Young Adults (25-34),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-3000 Blue, 58",1,461,742,229,461,690
31272,2013-07-20,20,July,2013,25,Young Adults (25-34),M,Germany,Saarland,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,251,208,459
35160,2013-07-20,20,July,2013,35,Adults (35-64),M,France,Nord,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,87,65,152
7971,2013-07-20,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,28,3,9,123,84,207
69996,2013-07-20,20,July,2013,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,174,344,518
18804,2013-07-20,20,July,2013,29,Young Adults (25-34),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,3,7,9,6,21,27
7026,2013-07-20,20,July,2013,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,168,116,284
7027,2013-07-20,20,July,2013,34,Young Adults (25-34),F,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,23,4,10,133,92,225
35432,2013-07-20,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,440,364,804
62686,2013-07-20,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,763,2171,2934
16924,2013-07-20,20,July,2013,32,Young Adults (25-34),M,Australia,Victoria,Clothing,Caps,Water Bottle - 30 oz.,1,2,5,2,2,4
7970,2013-07-20,20,July,2013,26,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,53,36,89
18602,2013-07-20,20,July,2013,37,Adults (35-64),F,United States,California,Clothing,Caps,AWC Logo Cap,16,7,9,29,112,141
26616,2013-07-21,21,July,2013,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Fenders,Fender Set - Mountain,30,8,22,301,240,541
58322,2013-07-21,21,July,2013,43,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,158,344,502
52624,2013-07-21,21,July,2013,17,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
40322,2013-07-21,21,July,2013,43,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Red",28,13,35,547,364,911
22054,2013-07-21,21,July,2013,40,Adults (35-64),F,Australia,New South Wales,Accessories,Cleaners,Bike Wash - Dissolver,29,3,8,115,87,202
62650,2013-07-21,21,July,2013,50,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,584,1083,1667
2339,2013-07-21,21,July,2013,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,53,50,103
2338,2013-07-21,21,July,2013,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,11,10,21
104036,2013-07-21,21,July,2013,22,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,20,2,5,56,40,96
38424,2013-07-21,21,July,2013,50,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,596,364,960
104037,2013-07-21,21,July,2013,22,Youth (<25),F,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,23,2,5,64,46,110
12391,2013-07-21,21,July,2013,43,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,16,12,28
35686,2013-07-21,21,July,2013,17,Youth (<25),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,405,247,652
71734,2013-07-21,21,July,2013,23,Youth (<25),M,France,Nord,Clothing,Shorts,"Women's Mountain Shorts, M",29,26,70,1012,754,1766
109202,2013-07-21,21,July,2013,44,Adults (35-64),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,807,1482,2289
35380,2013-07-21,21,July,2013,44,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",2,13,35,41,26,67
55804,2013-07-21,21,July,2013,31,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Silver, 40",1,308,565,155,308,463
55140,2013-07-21,21,July,2013,40,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
60298,2013-07-21,21,July,2013,32,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",1,487,783,280,487,767
21466,2013-07-21,21,July,2013,22,Youth (<25),F,United Kingdom,England,Accessories,Cleaners,Bike Wash - Dissolver,11,3,8,51,33,84
52164,2013-07-21,21,July,2013,23,Youth (<25),M,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
31140,2013-07-21,21,July,2013,31,Young Adults (25-34),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,393,325,718
12390,2013-07-21,21,July,2013,43,Adults (35-64),F,Germany,Hamburg,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,24,18,42
111348,2013-07-21,21,July,2013,22,Youth (<25),F,United Kingdom,England,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,251,461,712
37652,2013-07-21,21,July,2013,32,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,128,78,206
69224,2013-07-22,22,July,2013,31,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,550,1083,1633
10054,2013-07-22,22,July,2013,50,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,23,16,39
10055,2013-07-22,22,July,2013,50,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,70,48,118
592,2013-07-22,22,July,2013,18,Youth (<25),F,United States,California,Accessories,Bike Stands,Hitch Rack - 4-Bike,4,45,120,290,180,470
67776,2013-07-22,22,July,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
52004,2013-07-22,22,July,2013,39,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018
94832,2013-07-22,22,July,2013,37,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,11,1,4,33,11,44
23084,2013-07-22,22,July,2013,31,Young Adults (25-34),M,Australia,Queensland,Accessories,Fenders,Bike Wash - Dissolver,27,3,8,100,81,181
110686,2013-07-22,22,July,2013,27,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
61340,2013-07-22,22,July,2013,45,Adults (35-64),F,France,Yveline,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,210,1083,1293
1353,2013-07-22,22,July,2013,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,175,90,265
1352,2013-07-22,22,July,2013,28,Young Adults (25-34),F,France,Charente-Maritime,Accessories,Bottles and Cages,Road Bottle Cage,12,3,9,70,36,106
5662,2013-07-22,22,July,2013,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
5663,2013-07-22,22,July,2013,37,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
32292,2013-07-22,22,July,2013,28,Young Adults (25-34),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,577,364,941
43468,2013-07-22,22,July,2013,28,Young Adults (25-34),F,France,Charente-Maritime,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",10,38,50,110,380,490
49684,2013-07-22,22,July,2013,28,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
61102,2013-07-22,22,July,2013,29,Young Adults (25-34),M,France,Essonne,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,790,1555,2345
62652,2013-07-22,22,July,2013,50,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,584,1083,1667
48550,2013-07-22,22,July,2013,31,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",27,42,54,266,1134,1400
49306,2013-07-22,22,July,2013,31,Young Adults (25-34),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-100 Silver, 38",1,1912,3400,944,1912,2856
45520,2013-07-22,22,July,2013,45,Adults (35-64),F,France,Yveline,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,-24,1050,1026
95286,2013-07-22,22,July,2013,37,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,30,2,5,87,60,147
59614,2013-07-22,22,July,2013,28,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1264,2171,3435
45992,2013-07-22,22,July,2013,25,Young Adults (25-34),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",21,38,50,210,798,1008
19826,2013-07-22,22,July,2013,50,Adults (35-64),F,United States,California,Clothing,Caps,AWC Logo Cap,11,7,9,20,77,97
