,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
69425,2015-03-31,31,March,2015,25,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 60",1,487,783,132,487,619
64729,2015-03-31,31,March,2015,42,Adults (35-64),M,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,265,487,752
60187,2015-03-31,31,March,2015,28,Young Adults (25-34),F,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,969,3038,4007
52549,2015-03-31,31,March,2015,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1614,3756,5370
67885,2015-03-31,31,March,2015,24,Youth (<25),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,346,1083,1429
67311,2015-03-31,31,March,2015,25,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,185,344,529
70031,2015-03-31,31,March,2015,19,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,83,344,427
63751,2015-04-01,1,April,2015,27,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,411,1426,1837
67161,2015-04-01,1,April,2015,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125
61109,2015-04-01,1,April,2015,29,Young Adults (25-34),F,France,Garonne (Haute),Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1483,3110,4593
62505,2015-04-01,1,April,2015,29,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-650 Black, 60",3,487,783,465,1461,1926
68039,2015-04-01,1,April,2015,31,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,99,344,443
60671,2015-04-01,1,April,2015,30,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,247,974,1221
60681,2015-04-01,1,April,2015,52,Adults (35-64),M,United States,Oregon,Bikes,Road Bikes,"Road-650 Red, 58",1,487,783,186,487,673
60015,2015-04-01,1,April,2015,34,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
50989,2015-04-01,1,April,2015,18,Youth (<25),M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1505,2532,4037
66603,2015-04-01,1,April,2015,30,Young Adults (25-34),F,Germany,Bayern,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701,1803,3249,5052
65111,2015-04-01,1,April,2015,28,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1191,3249,4440
49487,2015-04-02,2,April,2015,23,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
53853,2015-04-02,2,April,2015,30,Young Adults (25-34),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,683,1266,1949
53889,2015-04-02,2,April,2015,38,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,630,1252,1882
52761,2015-04-02,2,April,2015,39,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,188,420,608
53767,2015-04-02,2,April,2015,26,Young Adults (25-34),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,561,1252,1813
58831,2015-04-02,2,April,2015,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,4006,6513,10519
71363,2015-04-02,2,April,2015,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
55035,2015-04-02,2,April,2015,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,318,420,738
68295,2015-04-02,2,April,2015,20,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
57015,2015-04-02,2,April,2015,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,1020,1252,2272
55469,2015-04-02,2,April,2015,26,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 46",3,420,769,747,1260,2007
53405,2015-04-02,2,April,2015,31,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,180,420,600
70857,2015-04-02,2,April,2015,30,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
58407,2015-04-03,3,April,2015,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,620,2171,2791
68177,2015-04-03,3,April,2015,32,Young Adults (25-34),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 42",3,713,1120,784,2139,2923
70155,2015-04-03,3,April,2015,22,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,397,1083,1480
69219,2015-04-03,3,April,2015,31,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 40",1,1083,1701,550,1083,1633
55005,2015-04-03,3,April,2015,43,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2027,3756,5783
59291,2015-04-04,4,April,2015,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
60129,2015-04-04,4,April,2015,48,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Black, 44",3,487,783,583,1461,2044
51029,2015-04-04,4,April,2015,42,Adults (35-64),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,630,1252,1882
58767,2015-04-04,4,April,2015,28,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,942,2171,3113
67399,2015-04-04,4,April,2015,25,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,232,1032,1264
58287,2015-04-04,4,April,2015,45,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,906,2171,3077
65209,2015-04-04,4,April,2015,17,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 42",3,1083,1701,1038,3249,4287
61127,2015-04-04,4,April,2015,30,Young Adults (25-34),M,France,Seine Saint Denis,Bikes,Road Bikes,"Road-250 Black, 48",1,1555,2443,448,1555,2003
55037,2015-04-04,4,April,2015,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,318,420,738
53781,2015-04-04,4,April,2015,44,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,567,1266,1833
61101,2015-04-04,4,April,2015,29,Young Adults (25-34),M,France,Essonne,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,790,1555,2345
57021,2015-04-04,4,April,2015,26,Young Adults (25-34),M,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,1020,1252,2272
67163,2015-04-05,5,April,2015,28,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,570,1555,2125
63467,2015-04-05,5,April,2015,54,Adults (35-64),F,Germany,Hamburg,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,158,344,502
53599,2015-04-05,5,April,2015,46,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,498,840,1338
70511,2015-04-05,5,April,2015,49,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,1335,2171,3506
58501,2015-04-05,5,April,2015,45,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,620,2171,2791
58153,2015-04-05,5,April,2015,38,Adults (35-64),M,France,Hauts de Seine,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1765,2504,4269
51357,2015-04-05,5,April,2015,35,Adults (35-64),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1902,2504,4406
57777,2015-04-05,5,April,2015,26,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,1008,1266,2274
53407,2015-04-05,5,April,2015,31,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,539,1260,1799
53855,2015-04-05,5,April,2015,35,Adults (35-64),M,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,211,420,631
55067,2015-04-06,6,April,2015,47,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1683,3756,5439
66895,2015-04-06,6,April,2015,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,724,1426,2150
68493,2015-04-06,6,April,2015,46,Adults (35-64),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,906,2171,3077
69341,2015-04-06,6,April,2015,17,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 58",3,487,783,395,1461,1856
62577,2015-04-06,6,April,2015,21,Youth (<25),F,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 52",1,1555,2443,790,1555,2345
61227,2015-04-07,7,April,2015,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,835,2171,3006
59525,2015-04-07,7,April,2015,25,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-550-W Yellow, 40",3,713,1120,751,2139,2890
63035,2015-04-07,7,April,2015,29,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
68345,2015-04-07,7,April,2015,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,126,344,470
65671,2015-04-07,7,April,2015,51,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 48",3,713,1120,784,2139,2923
71365,2015-04-07,7,April,2015,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,252,688,940
57807,2015-04-07,7,April,2015,38,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
53769,2015-04-07,7,April,2015,26,Young Adults (25-34),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,561,1252,1813
53867,2015-04-07,7,April,2015,36,Adults (35-64),F,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,203,420,623
51243,2015-04-07,7,April,2015,26,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,2048,3798,5846
62411,2015-04-07,7,April,2015,20,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,1967,6513,8480
50999,2015-04-08,8,April,2015,22,Youth (<25),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1260,2504,3764
65157,2015-04-08,8,April,2015,32,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,362,713,1075
53863,2015-04-08,8,April,2015,36,Adults (35-64),M,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,211,420,631
61229,2015-04-08,8,April,2015,18,Youth (<25),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,2504,6513,9017
62303,2015-04-08,8,April,2015,22,Youth (<25),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1141,3110,4251
55691,2015-04-08,8,April,2015,34,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,961,1266,2227
65689,2015-04-08,8,April,2015,50,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,83,344,427
49863,2015-04-08,8,April,2015,39,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1443,2504,3947
63809,2015-04-08,8,April,2015,30,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
55183,2015-04-08,8,April,2015,35,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",1,308,565,184,308,492
60636,2015-04-08,8,April,2015,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
60637,2015-04-08,8,April,2015,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",1,487,783,280,487,767
54291,2015-04-08,8,April,2015,18,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,752,1266,2018
58410,2015-04-09,9,April,2015,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
58411,2015-04-09,9,April,2015,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,620,2171,2791
55039,2015-04-09,9,April,2015,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,318,420,738
61581,2015-04-09,9,April,2015,47,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1168,2166,3334
53783,2015-04-09,9,April,2015,44,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,567,1266,1833
51023,2015-04-09,9,April,2015,41,Adults (35-64),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,882,1252,2134
55895,2015-04-09,9,April,2015,21,Youth (<25),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2234,3756,5990
50257,2015-04-09,9,April,2015,41,Adults (35-64),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2027,3756,5783
71367,2015-04-09,9,April,2015,29,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,126,344,470
60917,2015-04-09,9,April,2015,33,Young Adults (25-34),F,France,Seine (Paris),Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
49631,2015-04-10,10,April,2015,36,Adults (35-64),M,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
54403,2015-04-10,10,April,2015,24,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
49743,2015-04-10,10,April,2015,21,Youth (<25),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-100 Black, 48",1,1898,3375,768,1898,2666
56937,2015-04-10,10,April,2015,25,Young Adults (25-34),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,2040,2504,4544
54419,2015-04-10,10,April,2015,41,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,676,1252,1928
53841,2015-04-10,10,April,2015,30,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,752,1266,2018
59769,2015-04-11,11,April,2015,50,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",3,713,1120,482,2139,2621
50849,2015-04-11,11,April,2015,25,Young Adults (25-34),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,1020,1252,2272
54705,2015-04-11,11,April,2015,42,Adults (35-64),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
68281,2015-04-11,11,April,2015,21,Youth (<25),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,99,344,443
59941,2015-04-11,11,April,2015,30,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 56",3,2171,3578,3792,6513,10305
53809,2015-04-11,11,April,2015,40,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902
69965,2015-04-11,11,April,2015,56,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,261,713,974
50925,2015-04-11,11,April,2015,29,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1902,2504,4406
57369,2015-04-11,11,April,2015,25,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1087,2532,3619
66805,2015-04-11,11,April,2015,29,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 52",3,344,540,475,1032,1507
54253,2015-04-11,11,April,2015,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,892,1266,2158
57789,2015-04-11,11,April,2015,31,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",3,1266,2320,1631,3798,5429
66857,2015-04-11,11,April,2015,32,Young Adults (25-34),M,Germany,Bayern,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,191,344,535
62309,2015-04-12,12,April,2015,22,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 40",3,1083,1701,1497,3249,4746
60887,2015-04-12,12,April,2015,31,Young Adults (25-34),M,Germany,Bayern,Bikes,Road Bikes,"Road-250 Red, 52",3,1519,2443,2699,4557,7256
68419,2015-04-12,12,April,2015,27,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-550-W Yellow, 38",3,713,1120,616,2139,2755
50767,2015-04-12,12,April,2015,21,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",3,1266,2320,2048,3798,5846
57643,2015-04-12,12,April,2015,39,Adults (35-64),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
63455,2015-04-12,12,April,2015,18,Youth (<25),M,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,763,2171,2934
53797,2015-04-12,12,April,2015,41,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,636,1266,1902
70245,2015-04-13,13,April,2015,46,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,252,688,940
51257,2015-04-13,13,April,2015,24,Youth (<25),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
61071,2015-04-13,13,April,2015,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,839,1555,2394
53843,2015-04-13,13,April,2015,30,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,752,1266,2018
57827,2015-04-13,13,April,2015,38,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
63219,2015-04-13,13,April,2015,41,Adults (35-64),M,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-550-W Yellow, 40",1,713,1120,261,713,974
67927,2015-04-13,13,April,2015,51,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",3,344,540,556,1032,1588
69809,2015-04-13,13,April,2015,22,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,601,1083,1684
66807,2015-04-13,13,April,2015,29,Young Adults (25-34),M,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,158,344,502
70193,2015-04-13,13,April,2015,51,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Black, 60",2,487,783,576,974,1550
62269,2015-04-13,13,April,2015,35,Adults (35-64),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,624,2166,2790
55367,2015-04-13,13,April,2015,24,Youth (<25),M,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,498,840,1338
57867,2015-04-13,13,April,2015,25,Young Adults (25-34),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
69039,2015-04-13,13,April,2015,29,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-350-W Yellow, 48",3,1083,1701,1497,3249,4746
63555,2015-04-13,13,April,2015,29,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,362,713,1075
54915,2015-04-13,13,April,2015,31,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,961,1266,2227
65299,2015-04-13,13,April,2015,29,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 48",1,1083,1701,550,1083,1633
70244,2015-04-13,13,April,2015,46,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 48",3,344,540,377,1032,1409
50841,2015-04-14,14,April,2015,24,Youth (<25),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",1,1266,2320,636,1266,1902
57829,2015-04-14,14,April,2015,38,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
57793,2015-04-14,14,April,2015,66,Seniors (64+),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,997,1252,2249
51187,2015-04-14,14,April,2015,24,Youth (<25),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1366,2532,3898
62885,2015-04-14,14,April,2015,47,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,942,2171,3113
64263,2015-04-14,14,April,2015,28,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,161,713,874
67987,2015-04-14,14,April,2015,27,Young Adults (25-34),M,France,Nord,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,261,713,974
67313,2015-04-15,15,April,2015,25,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,370,688,1058
51107,2015-04-15,15,April,2015,20,Youth (<25),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 52",1,308,565,138,308,446
69141,2015-04-15,15,April,2015,17,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,194,487,681
66897,2015-04-15,15,April,2015,34,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 44",1,713,1120,362,713,1075
58947,2015-04-15,15,April,2015,49,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",1,1519,2443,387,1519,1906
52269,2015-04-15,15,April,2015,42,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
68011,2015-04-15,15,April,2015,30,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,126,344,470
62413,2015-04-15,15,April,2015,20,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,656,2171,2827
60913,2015-04-15,15,April,2015,32,Young Adults (25-34),F,France,Charente-Maritime,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1678,3110,4788
70561,2015-04-15,15,April,2015,31,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,1335,2171,3506
49661,2015-04-16,16,April,2015,18,Youth (<25),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-100 Black, 42",1,1898,3375,937,1898,2835
53745,2015-04-16,16,April,2015,22,Youth (<25),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
66773,2015-04-16,16,April,2015,27,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,99,344,443
55375,2015-04-16,16,April,2015,25,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,318,420,738
58709,2015-04-16,16,April,2015,30,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,763,2171,2934
51921,2015-04-16,16,April,2015,43,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,1008,1266,2274
59973,2015-04-16,16,April,2015,32,Young Adults (25-34),M,France,Seine (Paris),Bikes,Road Bikes,"Road-150 Red, 48",1,2171,3578,763,2171,2934
67801,2015-04-17,17,April,2015,46,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,1335,2171,3506
69791,2015-04-17,17,April,2015,54,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,228,713,941
69257,2015-04-17,17,April,2015,34,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 42",1,1083,1701,550,1083,1633
58723,2015-04-17,17,April,2015,33,Young Adults (25-34),F,France,Nord,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1884,4342,6226
60933,2015-04-17,17,April,2015,47,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Red, 48",3,1519,2443,1599,4557,6156
60659,2015-04-17,17,April,2015,21,Youth (<25),F,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 60",1,487,783,124,487,611
69383,2015-04-17,17,April,2015,18,Youth (<25),F,Australia,Victoria,Bikes,Road Bikes,"Road-650 Black, 52",1,487,783,132,487,619
60897,2015-04-17,17,April,2015,31,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-250 Black, 44",1,1555,2443,448,1555,2003
