,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
48089,2016-01-26,26,January,2016,27,Young Adults (25-34),M,France,Nord,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",13,38,50,72,494,566
21251,2016-01-26,26,January,2016,48,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,18,7,9,34,126,160
66953,2016-01-26,26,January,2016,18,Youth (<25),F,Germany,Hessen,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,158,344,502
79799,2016-01-26,26,January,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35
94609,2016-01-26,26,January,2016,40,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,4,6,10
5091,2016-01-26,26,January,2016,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
62423,2016-01-26,26,January,2016,54,Adults (35-64),M,Germany,Hamburg,Bikes,Road Bikes,"Road-550-W Yellow, 48",1,713,1120,329,713,1042
8165,2016-01-26,26,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,63,54,117
50615,2016-01-26,26,January,2016,37,Adults (35-64),F,France,Nord,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2257,3798,6055
77844,2016-01-26,26,January,2016,37,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,11,1,2,8,11,19
40351,2016-01-26,26,January,2016,57,Adults (35-64),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,157,143,300
61497,2016-01-26,26,January,2016,41,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",3,2171,3578,2826,6513,9339
105475,2016-01-26,26,January,2016,21,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,12,13,25
79798,2016-01-26,26,January,2016,44,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,4,6,10
106109,2016-01-26,26,January,2016,50,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Touring Tire Tube,13,2,5,38,26,64
77845,2016-01-26,26,January,2016,37,Adults (35-64),F,France,Nord,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7
5090,2016-01-26,26,January,2016,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
49501,2016-01-26,26,January,2016,53,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",1,1266,2320,544,1266,1810
26653,2016-01-26,26,January,2016,57,Adults (35-64),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,26,8,22,238,208,446
32835,2016-01-26,26,January,2016,23,Youth (<25),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",14,13,35,288,182,470
26297,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,7,8,22,64,56,120
49995,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
96944,2016-01-27,27,January,2016,43,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,ML Mountain Tire,22,11,30,372,242,614
16068,2016-01-27,27,January,2016,30,Young Adults (25-34),M,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,55,52,107
109041,2016-01-27,27,January,2016,56,Adults (35-64),M,Canada,British Columbia,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,878,1482,2360
96945,2016-01-27,27,January,2016,43,Adults (35-64),F,Germany,Hessen,Accessories,Tires and Tubes,ML Mountain Tire,10,11,30,169,110,279
14959,2016-01-27,27,January,2016,53,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
88522,2016-01-27,27,January,2016,20,Youth (<25),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,4,5,9
101721,2016-01-27,27,January,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,3,9,25,45,27,72
101720,2016-01-27,27,January,2016,27,Young Adults (25-34),F,United Kingdom,England,Accessories,Tires and Tubes,ML Road Tire,5,9,25,75,45,120
30509,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,114,104,218
16069,2016-01-27,27,January,2016,30,Young Adults (25-34),M,Germany,Saarland,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,8,8,16
88523,2016-01-27,27,January,2016,20,Youth (<25),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
15012,2016-01-27,27,January,2016,51,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,69,60,129
18845,2016-01-27,27,January,2016,61,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,29,7,9,48,203,251
101939,2016-01-27,27,January,2016,51,Adults (35-64),F,United States,Oregon,Accessories,Tires and Tubes,LL Mountain Tire,12,9,25,150,108,258
84729,2016-01-27,27,January,2016,23,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,6,1,4,13,6,19
68849,2016-01-27,27,January,2016,47,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",1,344,540,126,344,470
102809,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,21,2,5,44,42,86
102808,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,10,2,5,21,20,41
3287,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,55,52,107
42373,2016-01-27,27,January,2016,54,Adults (35-64),M,Australia,Victoria,Accessories,Hydration Packs,Hydration Pack - 70 oz.,1,21,55,22,21,43
64549,2016-01-27,27,January,2016,32,Young Adults (25-34),F,Australia,South Australia,Bikes,Road Bikes,"Road-150 Red, 44",1,2171,3578,763,2171,2934
3286,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,59,56,115
3285,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,59,56,115
106873,2016-01-27,27,January,2016,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,24,28,52
25163,2016-01-27,27,January,2016,25,Young Adults (25-34),F,France,Seine (Paris),Accessories,Fenders,Fender Set - Mountain,12,8,22,120,96,216
106874,2016-01-27,27,January,2016,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,8,9,17
79548,2016-01-27,27,January,2016,47,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,6,8,14
74229,2016-01-27,27,January,2016,36,Adults (35-64),M,United States,Washington,Clothing,Socks,"Racing Socks, L",21,3,9,84,63,147
3284,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,13,12,25
77458,2016-01-27,27,January,2016,53,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,20,21,41
77459,2016-01-27,27,January,2016,53,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,26,27,53
106875,2016-01-27,27,January,2016,27,Young Adults (25-34),F,Germany,Hessen,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,21,24,45
29361,2016-01-27,27,January,2016,46,Adults (35-64),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, L",25,9,24,363,225,588
24499,2016-01-27,27,January,2016,36,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,6,8,22,81,48,129
112385,2016-01-27,27,January,2016,25,Young Adults (25-34),F,France,Seine (Paris),Clothing,Vests,"Classic Vest, L",19,24,64,541,456,997
63993,2016-01-27,27,January,2016,42,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,396,713,1109
6962,2016-01-27,27,January,2016,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,19,20,39
84728,2016-01-27,27,January,2016,23,Youth (<25),M,United States,Washington,Accessories,Tires and Tubes,Road Tire Tube,11,1,4,23,11,34
52897,2016-01-27,27,January,2016,54,Adults (35-64),M,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,561,1252,1813
15013,2016-01-27,27,January,2016,51,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,21,18,39
54255,2016-01-27,27,January,2016,25,Young Adults (25-34),M,Germany,Hamburg,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2675,3798,6473
61893,2016-01-27,27,January,2016,43,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 52",1,2171,3578,835,2171,3006
88319,2016-01-27,27,January,2016,61,Adults (35-64),F,United Kingdom,England,Accessories,Tires and Tubes,LL Mountain Tire,4,9,25,60,36,96
108695,2016-01-27,27,January,2016,31,Young Adults (25-34),M,Australia,New South Wales,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,592,1482,2074
47929,2016-01-27,27,January,2016,31,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",10,42,54,50,420,470
83859,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,22,2,5,64,44,108
102295,2016-01-27,27,January,2016,36,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,27,28,55
105175,2016-01-27,27,January,2016,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,5,1,2,5,5,10
86797,2016-01-27,27,January,2016,44,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,48,34,82
54265,2016-01-27,27,January,2016,25,Young Adults (25-34),F,France,Seine (Paris),Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,148,295,443
86796,2016-01-27,27,January,2016,44,Adults (35-64),M,United Kingdom,England,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,48,34,82
86508,2016-01-27,27,January,2016,18,Youth (<25),M,Germany,Hessen,Accessories,Tires and Tubes,LL Mountain Tire,3,9,25,43,27,70
102294,2016-01-27,27,January,2016,36,Adults (35-64),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,25,2,5,48,50,98
83999,2016-01-27,27,January,2016,31,Young Adults (25-34),M,United States,Washington,Accessories,Tires and Tubes,Mountain Tire Tube,14,2,5,27,28,55
92101,2016-01-27,27,January,2016,27,Young Adults (25-34),F,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,18,1,4,42,18,60
55923,2016-01-27,27,January,2016,33,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-500 Black, 48",2,295,540,252,590,842
24559,2016-01-27,27,January,2016,20,Youth (<25),F,United States,Washington,Accessories,Fenders,Fender Set - Mountain,6,8,22,55,48,103
21163,2016-01-27,27,January,2016,42,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,20,7,9,38,140,178
67245,2016-01-27,27,January,2016,36,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 58",1,1555,2443,570,1555,2125
21283,2016-01-27,27,January,2016,19,Youth (<25),M,United States,California,Accessories,Cleaners,AWC Logo Cap,27,7,9,49,189,238
27873,2016-01-27,27,January,2016,34,Young Adults (25-34),M,United States,California,Clothing,Gloves,"Half-Finger Gloves, M",8,9,24,116,72,188
48035,2016-01-27,27,January,2016,42,Adults (35-64),F,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",2,38,50,23,76,99
34989,2016-01-27,27,January,2016,43,Adults (35-64),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Black",29,13,35,476,377,853
16215,2016-01-27,27,January,2016,41,Adults (35-64),M,United States,Washington,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,56,42,98
33527,2016-01-27,27,January,2016,53,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,391,247,638
84090,2016-01-27,27,January,2016,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,1,2,5,3,2,5
102110,2016-01-27,27,January,2016,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,20,8,21,172,160,332
102111,2016-01-27,27,January,2016,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,LL Road Tire,23,8,21,198,184,382
79549,2016-01-27,27,January,2016,47,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,12,1,2,9,12,21
6963,2016-01-27,27,January,2016,19,Youth (<25),F,United States,Washington,Accessories,Bottles and Cages,Mountain Bottle Cage,1,4,10,4,4,8
45391,2016-01-27,27,January,2016,29,Young Adults (25-34),F,Australia,Tasmania,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",7,38,50,18,266,284
9787,2016-01-27,27,January,2016,32,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,4,4,8
57119,2016-01-27,27,January,2016,44,Adults (35-64),F,Canada,British Columbia,Bikes,Mountain Bikes,"Mountain-500 Black, 42",1,295,540,240,295,535
65085,2016-01-27,27,January,2016,27,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 48",1,487,783,265,487,752
9786,2016-01-27,27,January,2016,32,Young Adults (25-34),F,Australia,South Australia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,38,36,74
26443,2016-01-27,27,January,2016,18,Youth (<25),M,United States,Washington,Accessories,Fenders,Fender Set - Mountain,26,8,22,238,208,446
110833,2016-01-27,27,January,2016,51,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,177,461,638
37685,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",27,13,35,575,351,926
83858,2016-01-27,27,January,2016,32,Young Adults (25-34),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,35,24,59
9364,2016-01-27,27,January,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
9365,2016-01-27,27,January,2016,42,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
51887,2016-01-27,27,January,2016,36,Adults (35-64),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2165,3756,5921
18875,2016-01-27,27,January,2016,20,Youth (<25),F,Germany,Hessen,Clothing,Caps,AWC Logo Cap,8,7,9,11,56,67
25651,2016-01-27,27,January,2016,24,Youth (<25),F,Canada,British Columbia,Accessories,Fenders,Fender Set - Mountain,2,8,22,28,16,44
86509,2016-01-27,27,January,2016,18,Youth (<25),M,Germany,Hessen,Accessories,Tires and Tubes,LL Mountain Tire,29,9,25,413,261,674
34775,2016-01-27,27,January,2016,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,70,52,122
84091,2016-01-27,27,January,2016,34,Young Adults (25-34),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,77,52,129
110741,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,724,2265,2989
31573,2016-01-27,27,January,2016,50,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,256,156,412
35105,2016-01-27,27,January,2016,61,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,309,195,504
30665,2016-01-27,27,January,2016,36,Adults (35-64),F,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,419,312,731
8168,2016-01-27,27,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
56475,2016-01-27,27,January,2016,34,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 40",2,295,540,468,590,1058
63829,2016-01-27,27,January,2016,30,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 44",3,487,783,465,1461,1926
3401,2016-01-27,27,January,2016,25,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,14,9,23
8169,2016-01-27,27,January,2016,41,Adults (35-64),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,28,24,52
24301,2016-01-27,27,January,2016,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Fenders,Fender Set - Mountain,30,8,22,394,240,634
11719,2016-01-27,27,January,2016,53,Adults (35-64),F,Germany,Nordrhein-Westfalen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,24,20,44
109787,2016-01-27,27,January,2016,44,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,807,1482,2289
23947,2016-01-27,27,January,2016,50,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,30,8,22,407,240,647
53677,2016-01-27,27,January,2016,28,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,2854,3756,6610
25471,2016-01-27,27,January,2016,29,Young Adults (25-34),F,Australia,Tasmania,Accessories,Fenders,Fender Set - Mountain,17,8,22,167,136,303
38011,2016-01-27,27,January,2016,56,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,411,247,658
31786,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,110,91,201
72859,2016-01-27,27,January,2016,36,Adults (35-64),F,United States,Oregon,Clothing,Shorts,"Women's Mountain Shorts, M",11,26,70,376,286,662
74025,2016-01-27,27,January,2016,42,Adults (35-64),M,Canada,British Columbia,Clothing,Socks,"Racing Socks, L",31,3,9,183,93,276
45869,2016-01-27,27,January,2016,26,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",1,42,54,5,42,47
31787,2016-01-27,27,January,2016,45,Adults (35-64),F,France,Seine (Paris),Accessories,Helmets,"Sport-100 Helmet, Black",3,13,35,47,39,86
107911,2016-01-27,27,January,2016,38,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
107910,2016-01-27,27,January,2016,38,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,24,1,4,59,24,83
75857,2016-01-27,27,January,2016,24,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,29,1,2,28,29,57
505,2016-01-27,27,January,2016,33,Young Adults (25-34),M,Australia,Victoria,Accessories,Bike Racks,Hitch Rack - 4-Bike,1,45,120,50,45,95
107909,2016-01-27,27,January,2016,38,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
44267,2016-01-27,27,January,2016,41,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",1,38,50,1,38,39
61499,2016-01-27,27,January,2016,41,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,942,2171,3113
41837,2016-01-27,27,January,2016,53,Adults (35-64),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,192,143,335
87364,2016-01-27,27,January,2016,19,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,27,2,5,78,54,132
34233,2016-01-27,27,January,2016,44,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,330,208,538
30745,2016-01-27,27,January,2016,53,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,469,286,755
87365,2016-01-27,27,January,2016,19,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,75,52,127
3400,2016-01-27,27,January,2016,25,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,82,51,133
61157,2016-01-27,27,January,2016,18,Youth (<25),M,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1506,3038,4544
75856,2016-01-27,27,January,2016,24,Youth (<25),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,25,1,2,25,25,50
16646,2016-01-27,27,January,2016,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,64,44,108
16647,2016-01-27,27,January,2016,34,Young Adults (25-34),M,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,61,42,103
25819,2016-01-27,27,January,2016,25,Young Adults (25-34),M,Germany,Hamburg,Accessories,Fenders,Fender Set - Mountain,8,8,22,100,64,164
12158,2016-01-27,27,January,2016,44,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
35169,2016-01-27,27,January,2016,20,Youth (<25),F,Germany,Hessen,Accessories,Helmets,"Sport-100 Helmet, Red",4,13,35,78,52,130
8889,2016-01-27,27,January,2016,27,Young Adults (25-34),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,7,6,13
12159,2016-01-27,27,January,2016,44,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
42315,2016-01-27,27,January,2016,28,Young Adults (25-34),F,United Kingdom,England,Accessories,Hydration Packs,Hydration Pack - 70 oz.,26,21,55,827,546,1373
2309,2016-01-28,28,January,2016,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
94785,2016-01-28,28,January,2016,24,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,20,27,47
7998,2016-01-28,28,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,2,2,4
1969,2016-01-28,28,January,2016,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,66,56,122
73951,2016-01-28,28,January,2016,24,Youth (<25),M,United States,California,Clothing,Socks,"Racing Socks, M",25,3,9,146,75,221
7999,2016-01-28,28,January,2016,33,Young Adults (25-34),F,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,51,54,105
32901,2016-01-28,28,January,2016,32,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35,144,91,235
61955,2016-01-28,28,January,2016,65,Seniors (64+),M,United States,Washington,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,488,2166,2654
8079,2016-01-28,28,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,19,16,35
80129,2016-01-28,28,January,2016,36,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,9,1,2,9,9,18
112359,2016-01-28,28,January,2016,28,Young Adults (25-34),F,Germany,Hessen,Clothing,Vests,"Classic Vest, M",7,24,64,249,168,417
24551,2016-01-28,28,January,2016,20,Youth (<25),M,United States,Oregon,Accessories,Fenders,Fender Set - Mountain,29,8,22,317,232,549
83329,2016-01-28,28,January,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,47,48,95
59113,2016-01-28,28,January,2016,29,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,1526,4342,5868
8078,2016-01-28,28,January,2016,27,Young Adults (25-34),M,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,68,58,126
83330,2016-01-28,28,January,2016,22,Youth (<25),M,Australia,Victoria,Accessories,Tires and Tubes,Touring Tire Tube,18,2,5,35,36,71
82051,2016-01-28,28,January,2016,44,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,30,1,2,29,30,59
31917,2016-01-28,28,January,2016,42,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,341,208,549
105180,2016-01-28,28,January,2016,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,1,1,2,1,1,2
1968,2016-01-28,28,January,2016,36,Adults (35-64),M,France,Nord,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,33,28,61
38831,2016-01-28,28,January,2016,28,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Blue",9,13,35,157,117,274
2308,2016-01-28,28,January,2016,29,Young Adults (25-34),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,64,46,110
79395,2016-01-28,28,January,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Tires and Tubes,HL Mountain Tire,9,13,35,195,117,312
99917,2016-01-28,28,January,2016,24,Youth (<25),F,United States,Washington,Accessories,Tires and Tubes,Patch Kit/8 Patches,28,1,2,16,28,44
22227,2016-01-28,28,January,2016,39,Adults (35-64),M,Australia,Victoria,Accessories,Cleaners,Bike Wash - Dissolver,30,3,8,100,90,190
94787,2016-01-28,28,January,2016,24,Youth (<25),F,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,17,23,40
81575,2016-01-28,28,January,2016,23,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,HL Mountain Tire,26,13,35,454,338,792
81574,2016-01-28,28,January,2016,23,Youth (<25),M,Australia,New South Wales,Accessories,Tires and Tubes,HL Mountain Tire,3,13,35,52,39,91
12183,2016-01-28,28,January,2016,56,Adults (35-64),M,United States,California,Accessories,Bottles and Cages,Road Bottle Cage,17,3,9,99,51,150
38715,2016-01-28,28,January,2016,41,Adults (35-64),F,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,490,299,789
