,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
64996,2012-04-15,15,April,2012,18,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,252,688,940
60030,2012-04-15,15,April,2012,23,Youth (<25),F,United Kingdom,England,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2528,4342,6870
66392,2012-04-15,15,April,2012,25,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
64454,2012-04-15,15,April,2012,29,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,994,3110,4104
65878,2012-04-15,15,April,2012,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,370,688,1058
69330,2012-04-15,15,April,2012,17,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,165,688,853
65879,2012-04-15,15,April,2012,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,370,688,1058
52512,2012-04-15,15,April,2012,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
53596,2012-04-15,15,April,2012,46,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,498,840,1338
68878,2012-04-16,16,April,2012,24,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837
50252,2012-04-16,16,April,2012,41,Adults (35-64),M,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1352,2504,3856
55928,2012-04-16,16,April,2012,39,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1994,2504,4498
49360,2012-04-16,16,April,2012,50,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037
66242,2012-04-16,16,April,2012,25,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
58814,2012-04-16,16,April,2012,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
50224,2012-04-16,16,April,2012,51,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037
69500,2012-04-17,17,April,2012,46,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,1799,3038,4837
71054,2012-04-17,17,April,2012,26,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1240,4342,5582
60004,2012-04-17,17,April,2012,33,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1506,3038,4544
53586,2012-04-17,17,April,2012,48,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
70542,2012-04-17,17,April,2012,46,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2742,4342,7084
64268,2012-04-17,17,April,2012,28,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,321,1426,1747
70710,2012-04-17,17,April,2012,38,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
49606,2012-04-17,17,April,2012,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1505,2532,4037
60464,2012-04-17,17,April,2012,30,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,561,974,1535
67436,2012-04-18,18,April,2012,30,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,241,688,929
67416,2012-04-18,18,April,2012,28,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
67668,2012-04-18,18,April,2012,35,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,381,688,1069
67092,2012-04-18,18,April,2012,29,Young Adults (25-34),M,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,994,3110,4104
69722,2012-04-18,18,April,2012,37,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,523,1426,1949
60618,2012-04-18,18,April,2012,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,561,974,1535
62674,2012-04-18,18,April,2012,52,Adults (35-64),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1434,3110,4544
64838,2012-04-19,19,April,2012,27,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
58422,2012-04-19,19,April,2012,26,Young Adults (25-34),F,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1812,4342,6154
65266,2012-04-19,19,April,2012,28,Young Adults (25-34),M,Germany,Brandenburg,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1202,2166,3368
54788,2012-04-19,19,April,2012,39,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1994,2504,4498
71220,2012-04-20,20,April,2012,51,Adults (35-64),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,165,688,853
66942,2012-04-20,20,April,2012,34,Young Adults (25-34),M,Germany,Bayern,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,381,688,1069
61822,2012-04-20,20,April,2012,31,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1669,4342,6011
50124,2012-04-20,20,April,2012,29,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1505,2532,4037
61662,2012-04-20,20,April,2012,31,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1884,4342,6226
71160,2012-04-20,20,April,2012,26,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
50248,2012-04-20,20,April,2012,48,Adults (35-64),F,Australia,Victoria,Bikes,Mountain Bikes,"Mountain-500 Silver, 40",2,308,565,277,616,893
69840,2012-04-20,20,April,2012,26,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,165,688,853
67508,2012-04-20,20,April,2012,41,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,370,688,1058
65406,2012-04-20,20,April,2012,28,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,750,3110,3860
64496,2012-04-20,20,April,2012,28,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,994,3110,4104
50274,2012-04-21,21,April,2012,39,Adults (35-64),M,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1260,2504,3764
51500,2012-04-21,21,April,2012,47,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",2,308,565,367,616,983
62698,2012-04-21,21,April,2012,27,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1141,3110,4251
60620,2012-04-21,21,April,2012,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,561,974,1535
64242,2012-04-21,21,April,2012,25,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,994,3110,4104
67994,2012-04-22,22,April,2012,29,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,792,1426,2218
61376,2012-04-22,22,April,2012,26,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1311,4342,5653
50494,2012-04-22,22,April,2012,32,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1076,2504,3580
60448,2012-04-22,22,April,2012,30,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-650 Red, 58",2,487,783,247,974,1221
64486,2012-04-23,23,April,2012,30,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,692,2166,2858
60622,2012-04-23,23,April,2012,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,561,974,1535
61846,2012-04-23,23,April,2012,31,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1884,4342,6226
68338,2012-04-23,23,April,2012,50,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,252,688,940
64840,2012-04-23,23,April,2012,27,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
63020,2012-04-23,23,April,2012,29,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1141,3110,4251
71276,2012-04-23,23,April,2012,30,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
51502,2012-04-23,23,April,2012,47,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-500 Silver, 42",2,308,565,367,616,983
66976,2012-04-23,23,April,2012,23,Youth (<25),F,France,Moselle,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,262,688,950
60466,2012-04-23,23,April,2012,30,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,561,974,1535
66982,2012-04-24,24,April,2012,32,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,370,688,1058
63822,2012-04-24,24,April,2012,30,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 52",2,487,783,310,974,1284
68256,2012-04-24,24,April,2012,20,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,165,688,853
52628,2012-04-24,24,April,2012,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993
64528,2012-04-25,25,April,2012,30,Young Adults (25-34),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1141,3110,4251
50266,2012-04-25,25,April,2012,40,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1352,2504,3856
64934,2012-04-25,25,April,2012,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
49610,2012-04-25,25,April,2012,36,Adults (35-64),F,Germany,Bayern,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,2062,2532,4594
62560,2012-04-25,25,April,2012,34,Young Adults (25-34),F,Germany,Hamburg,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,998,2166,3164
64474,2012-04-25,25,April,2012,29,Young Adults (25-34),M,Australia,South Australia,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,624,2166,2790
57318,2012-04-25,25,April,2012,39,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-100 Black, 42",2,1898,3375,1469,3796,5265
58362,2012-04-25,25,April,2012,24,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2671,4342,7013
64250,2012-04-26,26,April,2012,27,Young Adults (25-34),F,Australia,South Australia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,897,3110,4007
59284,2012-04-26,26,April,2012,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2313,4342,6655
62006,2012-04-26,26,April,2012,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-350-W Yellow, 44",2,1083,1701,1100,2166,3266
60794,2012-04-26,26,April,2012,26,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1581,3110,4691
64290,2012-04-27,27,April,2012,34,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1678,3110,4788
62534,2012-04-27,27,April,2012,34,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,624,2166,2790
62046,2012-04-27,27,April,2012,39,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 42",2,1083,1701,1168,2166,3334
58400,2012-04-27,27,April,2012,32,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1240,4342,5582
59878,2012-04-27,27,April,2012,31,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-650 Black, 48",2,487,783,247,974,1221
71196,2012-04-27,27,April,2012,29,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
52646,2012-04-27,27,April,2012,38,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,498,840,1338
58780,2012-04-27,27,April,2012,24,Youth (<25),F,France,Essonne,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2528,4342,6870
60190,2012-04-27,27,April,2012,53,Adults (35-64),M,France,Seine (Paris),Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1526,4342,5868
63796,2012-04-28,28,April,2012,31,Young Adults (25-34),M,Germany,Saarland,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,411,1426,1837
66984,2012-04-28,28,April,2012,32,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,370,688,1058
60392,2012-04-28,28,April,2012,51,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-350-W Yellow, 40",2,1083,1701,794,2166,2960
63424,2012-04-28,28,April,2012,24,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
66414,2012-04-28,28,April,2012,28,Young Adults (25-34),M,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,792,1426,2218
64936,2012-04-28,28,April,2012,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
64560,2012-04-28,28,April,2012,18,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,769,1426,2195
62746,2012-04-29,29,April,2012,34,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,750,3110,3860
58782,2012-04-29,29,April,2012,26,Young Adults (25-34),M,France,Yveline,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,133,688,821
60624,2012-04-29,29,April,2012,31,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 62",2,487,783,561,974,1535
64498,2012-04-29,29,April,2012,28,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,994,3110,4104
71056,2012-04-29,29,April,2012,26,Young Adults (25-34),F,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,1240,4342,5582
65882,2012-04-29,29,April,2012,27,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,370,688,1058
69650,2012-04-29,29,April,2012,39,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
50162,2012-04-29,29,April,2012,32,Young Adults (25-34),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1366,2532,3898
58816,2012-04-29,29,April,2012,28,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
50200,2012-04-29,29,April,2012,32,Young Adults (25-34),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,1505,2532,4037
68880,2012-04-29,29,April,2012,24,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Black, 48",2,1555,2443,1727,3110,4837
70306,2012-04-30,30,April,2012,44,Adults (35-64),M,Canada,British Columbia,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2742,4342,7084
63816,2012-04-30,30,April,2012,30,Young Adults (25-34),F,Germany,Saarland,Bikes,Road Bikes,"Road-650 Red, 52",2,487,783,310,974,1284
69466,2012-04-30,30,April,2012,26,Young Adults (25-34),M,Australia,New South Wales,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,523,1426,1949
53054,2012-04-30,30,April,2012,39,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",2,420,769,498,840,1338
69932,2012-04-30,30,April,2012,37,Adults (35-64),F,Canada,British Columbia,Bikes,Road Bikes,"Road-650 Black, 60",2,487,783,576,974,1550
54838,2012-04-30,30,April,2012,26,Young Adults (25-34),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1902,2504,4406
64938,2012-04-30,30,April,2012,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
69678,2012-04-30,30,April,2012,31,Young Adults (25-34),M,Australia,Victoria,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,344,1426,1770
70662,2012-04-30,30,April,2012,29,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
70760,2012-04-30,30,April,2012,39,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
68400,2012-04-30,30,April,2012,38,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
55600,2012-04-30,30,April,2012,26,Young Adults (25-34),F,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,636,840,1476
58378,2012-04-30,30,April,2012,27,Young Adults (25-34),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1240,4342,5582
66130,2012-05-01,1,May,2012,24,Youth (<25),F,Australia,New South Wales,Bikes,Road Bikes,"Road-250 Black, 52",2,1555,2443,1141,3110,4251
64652,2012-05-01,1,May,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,769,1426,2195
71278,2012-05-01,1,May,2012,30,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,2671,4342,7013
61044,2012-05-01,1,May,2012,40,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-250 Black, 58",2,1555,2443,1678,3110,4788
67588,2012-05-01,1,May,2012,42,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,692,2166,2858
60939,2012-05-01,1,May,2012,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,769,1426,2195
58434,2012-05-01,1,May,2012,20,Youth (<25),M,United States,Oregon,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1812,4342,6154
60938,2012-05-01,1,May,2012,17,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 38",2,713,1120,769,1426,2195
69528,2012-05-01,1,May,2012,49,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
58884,2012-05-01,1,May,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
70804,2012-05-01,1,May,2012,35,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1240,4342,5582
60324,2012-05-01,1,May,2012,36,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
61476,2012-05-02,2,May,2012,41,Adults (35-64),F,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1884,4342,6226
58454,2012-05-02,2,May,2012,53,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,2671,4342,7013
65954,2012-05-02,2,May,2012,33,Young Adults (25-34),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,370,688,1058
59424,2012-05-02,2,May,2012,19,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
69806,2012-05-02,2,May,2012,22,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1202,2166,3368
71484,2012-05-03,3,May,2012,44,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 62",2,2171,3578,2671,4342,7013
60996,2012-05-03,3,May,2012,42,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 44",2,344,540,370,688,1058
60078,2012-05-03,3,May,2012,32,Young Adults (25-34),F,Germany,Hessen,Bikes,Road Bikes,"Road-250 Red, 48",2,1519,2443,1506,3038,4544
59696,2012-05-03,3,May,2012,23,Youth (<25),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",2,713,1120,769,1426,2195
64608,2012-05-03,3,May,2012,46,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,198,688,886
53028,2012-05-04,4,May,2012,35,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993
52648,2012-05-04,4,May,2012,38,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,498,840,1338
59008,2012-05-04,4,May,2012,40,Adults (35-64),M,France,Nord,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1141,3110,4251
64654,2012-05-04,4,May,2012,48,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 40",2,713,1120,769,1426,2195
60326,2012-05-04,4,May,2012,36,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-650 Red, 62",2,487,783,561,974,1535
61810,2012-05-04,4,May,2012,22,Youth (<25),M,Australia,New South Wales,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,1884,4342,6226
65840,2012-05-04,4,May,2012,27,Young Adults (25-34),F,Canada,British Columbia,Bikes,Road Bikes,"Road-550-W Yellow, 48",2,713,1120,792,1426,2218
64630,2012-05-04,4,May,2012,45,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,219,688,907
70220,2012-05-04,4,May,2012,48,Adults (35-64),M,Australia,Queensland,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,219,688,907
61680,2012-05-04,4,May,2012,34,Young Adults (25-34),F,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 48",2,2171,3578,1311,4342,5653
58886,2012-05-04,4,May,2012,22,Youth (<25),M,United States,California,Bikes,Road Bikes,"Road-250 Red, 44",2,1519,2443,1750,3038,4788
58868,2012-05-05,5,May,2012,23,Youth (<25),F,Canada,British Columbia,Bikes,Road Bikes,"Road-250 Red, 58",2,1555,2443,1727,3110,4837
55974,2012-05-05,5,May,2012,36,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1994,2504,4498
52260,2012-05-05,5,May,2012,42,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1994,2504,4498
63850,2012-05-05,5,May,2012,35,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-250 Black, 44",2,1555,2443,1141,3110,4251
59218,2012-05-05,5,May,2012,44,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-250 Red, 52",2,1519,2443,773,3038,3811
66614,2012-05-06,6,May,2012,31,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,252,688,940
57178,2012-05-06,6,May,2012,51,Adults (35-64),F,Germany,Saarland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1273,2532,3805
56170,2012-05-06,6,May,2012,35,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,2015,2532,4547
64744,2012-05-06,6,May,2012,51,Adults (35-64),F,United Kingdom,England,Bikes,Road Bikes,"Road-650 Red, 52",2,487,783,529,974,1503
58492,2012-05-06,6,May,2012,45,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-150 Red, 56",2,2171,3578,1240,4342,5582
51590,2012-05-06,6,May,2012,35,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1366,2532,3898
60468,2012-05-06,6,May,2012,30,Young Adults (25-34),F,United States,California,Bikes,Road Bikes,"Road-650 Black, 58",2,487,783,561,974,1535
64612,2012-05-06,6,May,2012,45,Adults (35-64),F,Australia,Victoria,Bikes,Road Bikes,"Road-750 Black, 48",2,344,540,165,688,853
69532,2012-05-06,6,May,2012,49,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,252,688,940
63162,2012-05-07,7,May,2012,46,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-350-W Yellow, 48",2,1083,1701,1168,2166,3334
70472,2012-05-07,7,May,2012,53,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-150 Red, 44",2,2171,3578,2671,4342,7013
53994,2012-05-07,7,May,2012,32,Young Adults (25-34),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 46",2,1266,2320,2015,2532,4547
69534,2012-05-07,7,May,2012,49,Adults (35-64),M,Australia,New South Wales,Bikes,Road Bikes,"Road-750 Black, 52",2,344,540,252,688,940
50306,2012-05-07,7,May,2012,37,Adults (35-64),F,Australia,Queensland,Bikes,Mountain Bikes,"Mountain-200 Silver, 38",2,1266,2320,1366,2532,3898
66046,2012-05-08,8,May,2012,49,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 44",2,713,1120,769,1426,2195
58476,2012-05-08,8,May,2012,52,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-150 Red, 52",2,2171,3578,2671,4342,7013
69548,2012-05-08,8,May,2012,48,Adults (35-64),F,Australia,South Australia,Bikes,Road Bikes,"Road-750 Black, 58",2,344,540,198,688,886
