,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
4722,2014-02-12,12,February,2014,52,Adults (35-64),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,56,40,96
10383,2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
34776,2014-02-12,12,February,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,157,117,274
10382,2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
67336,2014-02-12,12,February,2014,62,Adults (35-64),F,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
75944,2014-02-12,12,February,2014,24,Youth (<25),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,24,13,35,511,312,823
48824,2014-02-12,12,February,2014,21,Youth (<25),F,Germany,Saarland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",12,38,50,36,456,492
46978,2014-02-12,12,February,2014,32,Young Adults (25-34),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, S",25,42,54,111,1050,1161
72394,2014-02-12,12,February,2014,58,Adults (35-64),M,United States,Oregon,Clothing,Shorts,"Women's Mountain Shorts, M",6,26,70,205,156,361
68098,2014-02-12,12,February,2014,18,Youth (<25),M,Australia,Tasmania,Bikes,Road Bikes,"Road-750 Black, 52",1,344,540,93,344,437
41916,2014-02-12,12,February,2014,57,Adults (35-64),F,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,82,65,147
75945,2014-02-12,12,February,2014,24,Youth (<25),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35,469,286,755
106056,2014-02-12,12,February,2014,56,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,23,1,2,22,23,45
46536,2014-02-12,12,February,2014,58,Adults (35-64),M,United States,Oregon,Clothing,Jerseys,"Long-Sleeve Logo Jersey, M",21,38,50,105,798,903
106057,2014-02-12,12,February,2014,56,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,13,1,2,12,13,25
33408,2014-02-12,12,February,2014,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,410,364,774
4142,2014-02-12,12,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,159,108,267
4143,2014-02-12,12,February,2014,26,Young Adults (25-34),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,30,4,10,177,120,297
20384,2014-02-12,12,February,2014,52,Adults (35-64),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,26,7,9,43,182,225
72554,2014-02-12,12,February,2014,39,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, L",4,26,70,170,104,274
24886,2014-02-12,12,February,2014,30,Young Adults (25-34),M,Germany,Bayern,Accessories,Fenders,Fender Set - Mountain,23,8,22,317,184,501
112188,2014-02-12,12,February,2014,39,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",4,24,64,155,96,251
32776,2014-02-12,12,February,2014,30,Young Adults (25-34),M,Germany,Bayern,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,476,286,762
111856,2014-02-12,12,February,2014,45,Adults (35-64),M,Australia,Victoria,Bikes,Touring Bikes,"Touring-3000 Blue, 62",1,461,742,125,461,586
108235,2014-02-12,12,February,2014,23,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,11,8,19
23108,2014-02-12,12,February,2014,50,Adults (35-64),F,Australia,Victoria,Accessories,Fenders,Fender Set - Mountain,23,8,22,216,184,400
77717,2014-02-12,12,February,2014,63,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,22,13,35,469,286,755
77718,2014-02-12,12,February,2014,63,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,17,13,35,362,221,583
31052,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",16,13,35,330,208,538
42886,2014-02-12,12,February,2014,25,Young Adults (25-34),M,Australia,Queensland,Accessories,Hydration Packs,Hydration Pack - 70 oz.,13,21,55,328,273,601
105548,2014-02-12,12,February,2014,34,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,LL Road Tire,22,8,21,203,176,379
62790,2014-02-12,12,February,2014,34,Young Adults (25-34),F,Australia,Queensland,Bikes,Road Bikes,"Road-150 Red, 62",1,2171,3578,835,2171,3006
22602,2014-02-12,12,February,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Cleaners,Bike Wash - Dissolver,10,3,8,36,30,66
76994,2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
34262,2014-02-12,12,February,2014,45,Adults (35-64),F,France,Yveline,Accessories,Helmets,"Sport-100 Helmet, Blue",7,13,35,95,91,186
73648,2014-02-12,12,February,2014,27,Young Adults (25-34),F,Australia,South Australia,Clothing,Socks,"Racing Socks, M",24,3,9,105,72,177
84302,2014-02-12,12,February,2014,29,Young Adults (25-34),M,Australia,Victoria,Accessories,Tires and Tubes,Mountain Tire Tube,24,2,5,47,48,95
104790,2014-02-12,12,February,2014,55,Adults (35-64),M,United States,Oregon,Accessories,Tires and Tubes,Patch Kit/8 Patches,22,1,2,16,22,38
5025,2014-02-12,12,February,2014,43,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,81,56,137
67496,2014-02-12,12,February,2014,42,Adults (35-64),M,United States,Washington,Bikes,Road Bikes,"Road-750 Black, 44",1,344,540,77,344,421
65130,2014-02-12,12,February,2014,33,Young Adults (25-34),F,France,Hauts de Seine,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,329,713,1042
7388,2014-02-12,12,February,2014,33,Young Adults (25-34),M,United States,Washington,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,57,60,117
96394,2014-02-12,12,February,2014,34,Young Adults (25-34),M,France,Seine Saint Denis,Accessories,Tires and Tubes,Road Tire Tube,19,1,4,43,19,62
13799,2014-02-12,12,February,2014,18,Youth (<25),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,31,30,61
77716,2014-02-12,12,February,2014,63,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,HL Mountain Tire,7,13,35,149,91,240
76995,2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,26,27,53
85851,2014-02-12,12,February,2014,32,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,29,1,4,72,29,101
85852,2014-02-12,12,February,2014,32,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,10,1,4,25,10,35
41386,2014-02-12,12,February,2014,55,Adults (35-64),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Black",30,13,35,513,390,903
79722,2014-02-12,12,February,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,15,20,35
23152,2014-02-12,12,February,2014,46,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,20,8,22,271,160,431
41418,2014-02-12,12,February,2014,24,Youth (<25),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,383,234,617
79723,2014-02-12,12,February,2014,31,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,3,1,2,2,3,5
14265,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,39,28,67
104538,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,24,2,5,46,48,94
45538,2014-02-12,12,February,2014,44,Adults (35-64),M,United Kingdom,England,Clothing,Jerseys,"Long-Sleeve Logo Jersey, XL",24,38,50,240,912,1152
104537,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,17,2,5,32,34,66
14264,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,11,8,19
48232,2014-02-12,12,February,2014,42,Adults (35-64),M,United States,Washington,Clothing,Jerseys,"Short-Sleeve Classic Jersey, M",6,42,54,1,252,253
104536,2014-02-12,12,February,2014,25,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire Tube,8,2,5,15,16,31
85850,2014-02-12,12,February,2014,32,Young Adults (25-34),M,Australia,New South Wales,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
105476,2014-02-12,12,February,2014,21,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
25082,2014-02-12,12,February,2014,43,Adults (35-64),F,United States,California,Accessories,Fenders,Fender Set - Mountain,28,8,22,380,224,604
29796,2014-02-12,12,February,2014,57,Adults (35-64),F,Australia,Queensland,Clothing,Gloves,"Half-Finger Gloves, S",29,9,24,324,261,585
44814,2014-02-12,12,February,2014,27,Young Adults (25-34),F,Australia,South Australia,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",5,42,54,11,210,221
5024,2014-02-12,12,February,2014,43,Adults (35-64),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,84,58,142
13798,2014-02-12,12,February,2014,18,Youth (<25),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,55,54,109
112980,2014-02-12,12,February,2014,20,Youth (<25),M,Australia,Victoria,Clothing,Vests,"Classic Vest, M",13,24,64,345,312,657
94069,2014-02-12,12,February,2014,46,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,8,1,2,8,8,16
57694,2014-02-12,12,February,2014,43,Adults (35-64),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
20092,2014-02-12,12,February,2014,21,Youth (<25),F,Germany,Saarland,Clothing,Caps,AWC Logo Cap,23,7,9,9,161,170
109788,2014-02-12,12,February,2014,44,Adults (35-64),M,United Kingdom,England,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,807,1482,2289
25336,2014-02-12,12,February,2014,52,Adults (35-64),M,United States,California,Accessories,Fenders,Fender Set - Mountain,30,8,22,407,240,647
21182,2014-02-12,12,February,2014,25,Young Adults (25-34),M,Australia,Queensland,Clothing,Caps,AWC Logo Cap,19,7,9,11,133,144
31734,2014-02-12,12,February,2014,20,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Black",4,13,35,59,52,111
27266,2014-02-12,12,February,2014,22,Youth (<25),M,Canada,British Columbia,Clothing,Gloves,"Half-Finger Gloves, M",22,9,24,325,198,523
97548,2014-02-12,12,February,2014,20,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,6,1,2,6,6,12
34234,2014-02-12,12,February,2014,44,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,515,325,840
105666,2014-02-12,12,February,2014,21,Youth (<25),F,Germany,Bayern,Accessories,Tires and Tubes,Patch Kit/8 Patches,21,1,2,21,21,42
17306,2014-02-12,12,February,2014,53,Adults (35-64),F,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,4,7,9,8,28,36
108236,2014-02-12,12,February,2014,23,Youth (<25),M,United Kingdom,England,Accessories,Tires and Tubes,Touring Tire Tube,25,2,5,70,50,120
4853,2014-02-12,12,February,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
38996,2014-02-12,12,February,2014,52,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,639,390,1029
22460,2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Accessories,Cleaners,Bike Wash - Dissolver,26,3,8,126,78,204
41286,2014-02-12,12,February,2014,18,Youth (<25),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,176,156,332
19508,2014-02-12,12,February,2014,32,Young Adults (25-34),F,United States,Oregon,Clothing,Caps,AWC Logo Cap,21,7,9,16,147,163
47192,2014-02-12,12,February,2014,25,Young Adults (25-34),M,Australia,Queensland,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",4,38,50,16,152,168
105182,2014-02-12,12,February,2014,46,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,17,18,35
14806,2014-02-12,12,February,2014,17,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,35,30,65
14807,2014-02-12,12,February,2014,17,Youth (<25),F,Australia,New South Wales,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,9,8,17
49024,2014-02-12,12,February,2014,47,Adults (35-64),M,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",25,38,50,275,950,1225
94068,2014-02-12,12,February,2014,46,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Patch Kit/8 Patches,14,1,2,14,14,28
72766,2014-02-12,12,February,2014,47,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",4,26,70,170,104,274
8210,2014-02-12,12,February,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
89904,2014-02-12,12,February,2014,22,Youth (<25),M,Canada,British Columbia,Accessories,Tires and Tubes,Road Tire Tube,2,1,4,6,2,8
8211,2014-02-12,12,February,2014,21,Youth (<25),F,United States,California,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,17,12,29
53150,2014-02-12,12,February,2014,46,Adults (35-64),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 40",1,420,769,334,420,754
104016,2014-02-12,12,February,2014,21,Youth (<25),F,Germany,Saarland,Accessories,Tires and Tubes,LL Road Tire,27,8,21,249,216,465
43852,2014-02-12,12,February,2014,53,Adults (35-64),F,Canada,British Columbia,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",27,38,50,311,1026,1337
74184,2014-02-12,12,February,2014,33,Young Adults (25-34),F,France,Hauts de Seine,Clothing,Socks,"Racing Socks, L",29,3,9,156,87,243
90,2014-02-12,12,February,2014,46,Adults (35-64),M,United States,California,Accessories,Bike Racks,Hitch Rack - 4-Bike,30,45,120,2178,1350,3528
102815,2014-02-13,13,February,2014,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,12,2,5,25,24,49
79806,2014-02-13,13,February,2014,44,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,19,1,2,14,19,33
34278,2014-02-13,13,February,2014,50,Adults (35-64),F,Germany,Hamburg,Accessories,Helmets,"Sport-100 Helmet, Black",20,13,35,391,260,651
44898,2014-02-13,13,February,2014,64,Adults (35-64),F,United States,California,Clothing,Jerseys,"Long-Sleeve Logo Jersey, L",3,38,50,33,114,147
72628,2014-02-13,13,February,2014,41,Adults (35-64),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, M",28,26,70,1193,728,1921
45128,2014-02-13,13,February,2014,30,Young Adults (25-34),M,France,Seine (Paris),Clothing,Jerseys,"Long-Sleeve Logo Jersey, S",8,38,50,24,304,328
6338,2014-02-13,13,February,2014,41,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Road Bottle Cage,25,3,9,141,75,216
104840,2014-02-13,13,February,2014,18,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,12,1,4,35,12,47
106221,2014-02-13,13,February,2014,47,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,LL Road Tire,17,8,21,214,136,350
104841,2014-02-13,13,February,2014,18,Youth (<25),M,United States,California,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,9,3,12
79807,2014-02-13,13,February,2014,44,Adults (35-64),M,Australia,New South Wales,Accessories,Tires and Tubes,Patch Kit/8 Patches,18,1,2,13,18,31
102814,2014-02-13,13,February,2014,45,Adults (35-64),F,France,Seine (Paris),Accessories,Tires and Tubes,Touring Tire Tube,4,2,5,8,8,16
66374,2014-02-13,13,February,2014,41,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,185,344,529
62350,2014-02-13,13,February,2014,55,Adults (35-64),F,France,Seine (Paris),Bikes,Road Bikes,"Road-350-W Yellow, 44",1,1083,1701,312,1083,1395
53580,2014-02-13,13,February,2014,24,Youth (<25),F,France,Garonne (Haute),Bikes,Mountain Bikes,"Mountain-500 Silver, 52",1,308,565,223,308,531
97767,2014-02-13,13,February,2014,27,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,20,1,2,19,20,39
40430,2014-02-13,13,February,2014,39,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,229,208,437
88840,2014-02-13,13,February,2014,33,Young Adults (25-34),F,France,Seine Saint Denis,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,3,4,7
63356,2014-02-13,13,February,2014,24,Youth (<25),M,Australia,Victoria,Bikes,Road Bikes,"Road-150 Red, 56",1,2171,3578,656,2171,2827
50424,2014-02-13,13,February,2014,45,Adults (35-64),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,538,1252,1790
18730,2014-02-13,13,February,2014,32,Young Adults (25-34),F,Australia,Queensland,Clothing,Caps,AWC Logo Cap,20,7,9,11,140,151
46124,2014-02-13,13,February,2014,55,Adults (35-64),F,France,Seine (Paris),Clothing,Jerseys,"Short-Sleeve Classic Jersey, L",22,42,54,50,924,974
27254,2014-02-13,13,February,2014,25,Young Adults (25-34),M,Australia,Victoria,Clothing,Gloves,"Half-Finger Gloves, M",25,9,24,249,225,474
75195,2014-02-13,13,February,2014,43,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,17,2,5,49,34,83
75194,2014-02-13,13,February,2014,43,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,21,2,5,61,42,103
40340,2014-02-13,13,February,2014,25,Young Adults (25-34),M,Australia,Victoria,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,220,195,415
50454,2014-02-13,13,February,2014,39,Adults (35-64),M,United Kingdom,England,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,951,1252,2203
47930,2014-02-13,13,February,2014,31,Young Adults (25-34),M,Australia,New South Wales,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",18,42,54,90,756,846
96864,2014-02-13,13,February,2014,46,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,15,2,5,44,30,74
20880,2014-02-13,13,February,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Clothing,Caps,AWC Logo Cap,14,7,9,19,98,117
106220,2014-02-13,13,February,2014,47,Adults (35-64),M,United States,California,Accessories,Tires and Tubes,LL Road Tire,30,8,21,377,240,617
38538,2014-02-13,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728
97766,2014-02-13,13,February,2014,27,Young Adults (25-34),M,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,15,16,31
17346,2014-02-13,13,February,2014,32,Young Adults (25-34),M,Canada,British Columbia,Clothing,Caps,AWC Logo Cap,5,7,9,10,35,45
66746,2014-02-13,13,February,2014,27,Young Adults (25-34),M,United Kingdom,England,Bikes,Road Bikes,"Road-750 Black, 48",1,344,540,174,344,518
39908,2014-02-13,13,February,2014,40,Adults (35-64),M,United States,California,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35,575,351,926
63574,2014-02-13,13,February,2014,29,Young Adults (25-34),F,United Kingdom,England,Bikes,Road Bikes,"Road-550-W Yellow, 38",1,713,1120,362,713,1075
11756,2014-02-13,13,February,2014,46,Adults (35-64),M,Germany,Hessen,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,19,14,33
23932,2014-02-13,13,February,2014,51,Adults (35-64),F,United States,Texas,Accessories,Fenders,Fender Set - Mountain,5,8,22,49,40,89
112852,2014-02-13,13,February,2014,47,Adults (35-64),M,United States,California,Clothing,Vests,"Classic Vest, L",17,24,64,658,408,1066
104578,2014-02-13,13,February,2014,26,Young Adults (25-34),F,United States,Washington,Accessories,Tires and Tubes,Touring Tire,24,11,29,279,264,543
112890,2014-02-13,13,February,2014,45,Adults (35-64),M,United States,Washington,Clothing,Vests,"Classic Vest, L",5,24,64,130,120,250
714,2014-02-13,13,February,2014,63,Adults (35-64),F,Germany,Saarland,Accessories,Bike Stands,All-Purpose Bike Stand,3,59,159,214,177,391
25616,2014-02-13,13,February,2014,50,Adults (35-64),F,Germany,Hamburg,Accessories,Fenders,Fender Set - Mountain,19,8,22,237,152,389
35752,2014-02-13,13,February,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,368,221,589
96865,2014-02-13,13,February,2014,46,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Mountain Tire Tube,26,2,5,75,52,127
19720,2014-02-13,13,February,2014,30,Young Adults (25-34),F,United Kingdom,England,Clothing,Caps,AWC Logo Cap,25,7,9,41,175,216
80979,2014-02-13,13,February,2014,63,Adults (35-64),F,Germany,Saarland,Accessories,Tires and Tubes,Mountain Tire Tube,29,2,5,61,58,119
92687,2014-02-13,13,February,2014,53,Adults (35-64),F,Canada,British Columbia,Accessories,Tires and Tubes,Mountain Tire Tube,12,2,5,35,24,59
47682,2014-02-13,13,February,2014,63,Adults (35-64),F,United States,Oregon,Clothing,Jerseys,"Short-Sleeve Classic Jersey, XL",12,42,54,53,504,557
40942,2014-02-13,13,February,2014,29,Young Adults (25-34),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,144,91,235
40906,2014-02-13,13,February,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,196,130,326
3036,2014-02-13,13,February,2014,51,Adults (35-64),F,United States,Texas,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,16,16,32
3037,2014-02-13,13,February,2014,51,Adults (35-64),F,United States,Texas,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,43,42,85
91536,2014-02-13,13,February,2014,29,Young Adults (25-34),F,Australia,Tasmania,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,2,4,6
20020,2014-02-13,13,February,2014,33,Young Adults (25-34),F,France,Seine Saint Denis,Clothing,Caps,AWC Logo Cap,10,7,9,4,70,74
32948,2014-02-13,13,February,2014,24,Youth (<25),F,France,Garonne (Haute),Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,498,325,823
34464,2014-02-13,13,February,2014,41,Adults (35-64),M,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Red",29,13,35,597,377,974
110738,2014-02-13,13,February,2014,28,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,375,755,1130
64954,2014-02-13,13,February,2014,40,Adults (35-64),M,United States,California,Bikes,Road Bikes,"Road-550-W Yellow, 42",1,713,1120,385,713,1098
1898,2014-02-13,13,February,2014,39,Adults (35-64),M,United Kingdom,England,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,50,36,86
908,2014-02-13,13,February,2014,39,Adults (35-64),F,Australia,Queensland,Accessories,Bike Stands,All-Purpose Bike Stand,7,59,159,522,413,935
82607,2014-02-13,13,February,2014,31,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,3,1,4,7,3,10
101404,2014-02-13,13,February,2014,17,Youth (<25),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,16,1,2,11,16,27
101405,2014-02-13,13,February,2014,17,Youth (<25),M,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,27,1,2,18,27,45
74682,2014-02-13,13,February,2014,19,Youth (<25),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,24,1,2,23,24,47
18096,2014-02-13,13,February,2014,64,Adults (35-64),F,United States,California,Clothing,Caps,AWC Logo Cap,18,7,9,33,126,159
38958,2014-02-13,13,February,2014,52,Adults (35-64),F,United Kingdom,England,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,494,312,806
7009,2014-02-13,13,February,2014,63,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,14,12,26
73714,2014-02-13,13,February,2014,30,Young Adults (25-34),M,France,Seine (Paris),Clothing,Socks,"Racing Socks, M",28,3,9,123,84,207
7008,2014-02-13,13,February,2014,63,Adults (35-64),F,United States,Oregon,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,60,52,112
34140,2014-02-13,13,February,2014,17,Youth (<25),M,Australia,Queensland,Accessories,Helmets,"Sport-100 Helmet, Red",18,13,35,295,234,529
73038,2014-02-13,13,February,2014,17,Youth (<25),M,United States,California,Clothing,Shorts,"Women's Mountain Shorts, S",1,26,70,43,26,69
82606,2014-02-13,13,February,2014,31,Young Adults (25-34),M,Australia,Queensland,Accessories,Tires and Tubes,Road Tire Tube,20,1,4,47,20,67
2863,2014-02-13,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
2862,2014-02-13,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
57446,2014-02-13,13,February,2014,27,Young Adults (25-34),M,United States,California,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,997,1252,2249
41122,2014-02-13,13,February,2014,38,Adults (35-64),M,United States,Oregon,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,222,169,391
77228,2014-02-13,13,February,2014,37,Adults (35-64),F,Australia,New South Wales,Accessories,Tires and Tubes,LL Mountain Tire,29,9,25,370,261,631
2197,2014-02-13,13,February,2014,24,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,27,28,55
2196,2014-02-13,13,February,2014,24,Youth (<25),M,Australia,Victoria,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,55,56,111
82056,2014-02-13,13,February,2014,44,Adults (35-64),F,United States,California,Accessories,Tires and Tubes,Patch Kit/8 Patches,4,1,2,4,4,8
100350,2014-02-13,13,February,2014,39,Adults (35-64),F,Australia,Queensland,Accessories,Tires and Tubes,Patch Kit/8 Patches,26,1,2,18,26,44
39426,2014-02-13,13,February,2014,45,Adults (35-64),M,United States,Washington,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,157,143,300
